Date,Open,High,Low,Close,Adj Close,Volume
2019-09-23,164.000000,164.500000,162.500000,162.500000,155.187500,4578500
2019-09-24,161.000000,164.000000,159.500000,162.000000,154.709991,6574000
2019-09-25,160.500000,162.000000,160.000000,161.500000,154.232498,6229400
2019-09-26,162.000000,162.000000,158.500000,159.500000,152.322495,8258700
2019-09-27,160.000000,161.000000,158.500000,161.000000,153.755005,6585800
2019-09-30,160.500000,160.500000,156.500000,156.500000,149.457504,9584800
2019-10-01,157.000000,158.000000,155.500000,157.000000,149.934998,7239800
2019-10-02,155.500000,156.000000,152.000000,152.000000,145.160004,14744600
2019-10-03,150.500000,152.500000,150.000000,150.500000,143.727493,13402700
2019-10-04,150.500000,151.000000,148.500000,148.500000,141.817505,8696000
2019-10-07,149.500000,152.000000,149.000000,151.500000,144.682495,5319800
2019-10-08,153.000000,153.500000,150.500000,150.500000,143.727493,4081900
2019-10-09,149.500000,150.500000,148.500000,149.500000,142.772491,7456700
2019-10-10,149.000000,149.500000,147.000000,148.000000,141.339996,5194700
2019-10-11,148.500000,148.500000,146.500000,147.500000,140.862503,6035500
2019-10-15,148.500000,151.500000,148.000000,151.000000,144.205002,9608000
2019-10-16,152.000000,154.500000,152.000000,153.500000,146.592499,8720100
2019-10-17,154.000000,156.000000,154.000000,156.000000,148.979996,8267000
2019-10-18,156.000000,156.500000,151.500000,153.000000,146.114990,7757300
2019-10-21,153.000000,153.500000,148.500000,150.000000,143.250000,9245800
2019-10-22,150.000000,150.000000,148.000000,149.000000,142.294998,5356700
2019-10-24,143.500000,145.500000,136.000000,138.000000,131.789993,32903200
2019-10-25,138.000000,140.000000,135.500000,136.500000,130.357498,21582200
2019-10-28,136.500000,137.000000,134.500000,136.000000,129.880005,10427700
2019-10-29,136.000000,136.000000,130.500000,131.000000,125.104996,21510100
2019-10-30,132.000000,137.000000,131.500000,136.000000,129.880005,26934300
2019-10-31,136.500000,142.000000,136.500000,139.000000,132.744995,23434800
2019-11-01,139.000000,140.500000,138.500000,139.000000,132.744995,7991400
2019-11-04,141.000000,144.000000,140.500000,142.500000,136.087494,12973300
2019-11-05,145.500000,146.000000,144.000000,146.000000,139.429993,16157600
2019-11-06,147.000000,151.500000,145.500000,148.000000,141.339996,29218100
2019-11-07,149.500000,151.000000,147.500000,151.000000,144.205002,12432200
2019-11-08,153.000000,153.000000,150.500000,152.500000,145.637497,9304200
2019-11-11,151.000000,151.500000,148.000000,148.000000,141.339996,10834500
2019-11-12,148.500000,152.000000,148.500000,151.500000,144.682495,8727100
2019-11-13,150.500000,151.500000,149.000000,149.500000,142.772491,6865500
2019-11-14,149.500000,150.000000,148.000000,149.000000,142.294998,9522900
2019-11-15,150.500000,151.500000,149.000000,149.000000,142.294998,6685200
2019-11-18,149.500000,149.500000,145.500000,146.500000,139.907501,9171000
2019-11-19,146.000000,149.000000,144.500000,149.000000,142.294998,8432000
2019-11-20,147.500000,150.000000,147.000000,147.000000,140.384995,7116800
2019-11-21,146.500000,149.500000,145.500000,149.500000,142.772491,6953400
2019-11-22,149.500000,154.000000,149.000000,153.000000,146.114990,10956300
2019-11-25,154.500000,157.500000,154.000000,156.000000,148.979996,17123300
2019-11-26,155.500000,156.500000,154.000000,155.500000,148.502502,14775800
2019-11-27,155.000000,156.000000,154.500000,155.500000,148.502502,5923900
2019-11-28,156.000000,158.000000,155.000000,157.500000,150.412491,6758800
2019-11-29,156.500000,157.000000,153.000000,155.000000,148.024994,9369800
2019-12-02,155.500000,155.500000,150.000000,151.500000,144.682495,9919900
2019-12-03,151.500000,153.000000,151.000000,152.000000,145.160004,4374000
2019-12-04,150.500000,151.000000,146.000000,147.000000,140.384995,14314700
2019-12-06,147.000000,149.000000,144.500000,147.000000,140.384995,14762600
2019-12-09,148.000000,148.500000,145.500000,148.000000,141.339996,4725000
2019-12-11,146.500000,146.500000,142.000000,142.000000,135.610001,16502900
2019-12-12,143.000000,143.500000,139.500000,140.000000,133.699997,16833700
2019-12-13,143.500000,146.500000,143.000000,145.500000,138.952499,18335700
2019-12-16,145.500000,145.500000,142.500000,142.500000,136.087494,4373000
2019-12-17,143.500000,147.000000,142.000000,145.500000,138.952499,7708200
2019-12-18,146.000000,148.500000,146.000000,148.500000,141.817505,8679000
2019-12-19,148.000000,149.500000,146.000000,148.500000,141.817505,8037700
2019-12-20,148.500000,149.500000,147.500000,149.500000,142.772491,7820900
2019-12-23,149.500000,151.000000,149.000000,149.500000,142.772491,4531100
2019-12-24,150.000000,150.500000,148.000000,148.000000,141.339996,7222400
2019-12-25,147.500000,151.000000,147.000000,151.000000,144.205002,4195900
2019-12-26,151.000000,151.500000,149.500000,150.000000,143.250000,4141800
2019-12-27,151.000000,151.500000,149.000000,150.000000,143.250000,5252500
2019-12-30,150.000000,152.000000,150.000000,151.000000,144.205002,4281100
2020-01-02,151.500000,153.500000,150.500000,153.500000,146.592499,4994500
2020-01-03,153.000000,154.500000,151.500000,152.500000,145.637497,5490800
2020-01-06,146.500000,147.000000,143.500000,143.500000,137.042496,20065700
2020-01-07,145.000000,146.500000,141.000000,143.000000,136.565002,17782000
2020-01-08,140.000000,140.500000,138.500000,140.000000,133.699997,16559900
2020-01-09,142.000000,142.500000,137.000000,138.500000,132.267502,17901700
2020-01-10,139.000000,140.000000,136.500000,137.500000,131.312500,14664700
2020-01-13,138.000000,138.500000,135.000000,136.000000,129.880005,13672700
2020-01-14,135.500000,135.500000,132.000000,133.000000,127.014999,17895800
2020-01-15,132.500000,135.500000,131.500000,131.500000,125.582497,18789100
2020-01-16,132.000000,138.500000,131.000000,138.000000,131.789993,26639200
2020-01-17,141.000000,143.000000,141.000000,141.500000,135.132492,20187700
2020-01-20,136.000000,137.500000,134.000000,135.000000,128.925003,18087700
2020-01-21,137.500000,140.000000,137.000000,139.000000,132.744995,19675300
2020-01-22,140.000000,141.500000,139.500000,140.000000,133.699997,7487000
2020-01-23,139.000000,141.500000,138.500000,141.500000,135.132492,32623500
2020-01-24,142.500000,143.000000,140.000000,141.000000,134.654999,10347800
2020-01-27,139.500000,140.500000,135.000000,135.500000,129.402496,9451800
2020-01-28,135.000000,138.000000,134.000000,135.500000,129.402496,8792500
2020-01-29,136.500000,137.000000,131.000000,133.500000,127.492500,16621100
2020-01-30,131.500000,142.000000,131.000000,141.500000,135.132492,24659900
2020-01-31,144.000000,144.000000,140.000000,140.500000,134.177490,13727000
2020-02-03,140.000000,141.500000,138.000000,138.000000,131.789993,8896500
2020-02-04,138.000000,139.500000,138.000000,138.500000,132.267502,7450000
2020-02-05,139.000000,140.500000,137.000000,139.500000,133.222504,12028000
2020-02-06,140.500000,144.000000,139.000000,143.000000,136.565002,11865600
2020-02-07,144.500000,144.500000,142.000000,143.500000,137.042496,6201100
2020-02-11,143.500000,144.000000,140.000000,141.000000,134.654999,9066300
2020-02-12,142.000000,144.000000,141.500000,142.500000,136.087494,10590200
2020-02-13,143.000000,143.000000,141.000000,143.000000,136.565002,6192800
2020-02-14,144.500000,145.000000,142.500000,143.500000,137.042496,9868300
2020-02-17,143.000000,144.000000,143.000000,144.000000,137.520004,4749200
2020-02-18,143.000000,143.000000,140.000000,140.000000,133.699997,11930100
2020-02-19,140.500000,142.000000,138.000000,139.000000,132.744995,10882300
2020-02-20,139.000000,139.000000,133.500000,134.000000,127.970001,18707800
2020-02-21,133.000000,134.500000,133.000000,134.500000,128.447495,7423300
2020-02-24,133.500000,134.000000,129.500000,129.500000,123.672501,14870700
2020-02-25,130.000000,130.500000,125.500000,128.000000,122.239998,16958000
2020-02-26,125.000000,125.500000,115.000000,115.500000,110.302498,36936800
2020-02-27,116.500000,122.500000,116.500000,122.500000,116.987495,24057600
2020-02-28,113.000000,122.000000,113.000000,119.000000,113.644997,21719000
2020-03-02,120.500000,124.000000,120.000000,122.000000,116.509995,19876600
2020-03-03,123.000000,126.000000,123.000000,123.500000,117.942497,15539000
2020-03-04,122.000000,124.500000,120.000000,122.500000,116.987495,10878900
2020-03-05,124.000000,125.500000,121.500000,122.500000,116.987495,9719500
2020-03-06,120.500000,121.000000,116.500000,117.000000,111.735001,14277300
2020-03-09,112.000000,113.500000,105.500000,107.000000,102.184998,16474200
2020-03-10,107.000000,110.500000,106.500000,107.000000,102.184998,12160800
2020-03-11,107.000000,109.500000,104.000000,105.500000,100.752495,13894800
2020-03-12,98.000000,98.750000,94.500000,95.500000,91.202499,22962500
2020-03-13,86.000000,100.500000,84.750000,95.500000,91.202499,27966900
2020-03-16,88.250000,92.250000,87.000000,87.750000,83.801247,15084200
2020-03-17,86.500000,89.250000,86.000000,86.000000,82.129997,16193700
2020-03-18,88.000000,88.750000,85.500000,87.250000,83.323746,16103700
2020-03-19,86.750000,88.000000,86.000000,86.500000,82.607498,15540200
2020-03-20,90.000000,94.750000,87.500000,93.000000,88.814995,15805400
2020-03-23,82.000000,84.500000,79.250000,79.250000,75.683746,17947300
2020-03-24,82.500000,83.000000,79.000000,79.000000,75.445000,17142300
2020-03-25,81.500000,82.750000,79.750000,81.500000,77.832497,15671700
2020-03-26,80.500000,85.750000,80.500000,84.000000,80.220001,19245800
2020-03-27,87.000000,93.500000,86.750000,89.250000,85.233749,28582200
2020-03-30,85.000000,85.000000,85.000000,85.000000,81.174995,1562500
2020-03-31,88.000000,92.250000,87.500000,91.500000,87.382500,18809300
2020-04-01,90.750000,91.750000,88.250000,88.250000,84.278748,14474100
2020-04-02,88.000000,89.500000,86.000000,89.500000,85.472496,14329800
2020-04-03,89.000000,89.250000,86.500000,87.750000,83.801247,13181500
2020-04-07,92.000000,96.500000,90.500000,95.750000,91.441246,20920200
2020-04-08,95.250000,103.000000,94.250000,100.000000,95.500000,27756300
2020-04-09,97.000000,101.000000,95.500000,97.500000,97.500000,22777600
2020-04-10,97.000000,97.000000,93.500000,95.000000,95.000000,7441800
2020-04-13,94.000000,96.000000,94.000000,95.000000,95.000000,5028700
2020-04-14,96.000000,98.750000,95.500000,98.750000,98.750000,9245400
2020-04-15,99.750000,101.500000,95.500000,95.500000,95.500000,11697300
2020-04-16,94.750000,96.750000,94.250000,96.500000,96.500000,7515100
2020-04-17,99.750000,101.000000,96.500000,99.000000,99.000000,13200900
2020-04-20,100.000000,105.000000,99.250000,103.500000,103.500000,19985300
2020-04-21,101.000000,101.000000,97.000000,97.000000,97.000000,17942300
2020-04-22,93.250000,93.500000,90.000000,90.250000,90.250000,31340700
2020-04-23,90.500000,92.500000,90.250000,90.500000,90.500000,14071000
2020-04-24,90.500000,91.000000,88.000000,88.500000,88.500000,14397600
2020-04-27,89.000000,89.250000,86.000000,86.250000,86.250000,13870900
2020-04-28,85.750000,86.500000,83.500000,84.250000,84.250000,26081400
2020-04-29,84.750000,85.750000,83.750000,84.000000,84.000000,20747300
2020-04-30,84.500000,87.000000,84.000000,86.250000,86.250000,33184300
2020-05-05,86.000000,87.500000,85.500000,86.500000,86.500000,16987000
2020-05-07,86.250000,86.750000,83.250000,83.250000,83.250000,16947700
2020-05-08,83.750000,84.500000,83.500000,83.500000,83.500000,6692800
2020-05-11,84.250000,86.250000,84.250000,85.000000,85.000000,8942600
2020-05-12,84.750000,85.000000,84.000000,84.250000,84.250000,14080100
2020-05-13,84.250000,85.250000,84.000000,85.250000,85.250000,7892000
2020-05-14,84.750000,84.750000,84.000000,84.250000,84.250000,4952800
2020-05-15,84.000000,84.250000,82.750000,82.750000,82.750000,10395800
2020-05-18,83.000000,83.750000,82.250000,82.250000,82.250000,9259600
2020-05-19,84.250000,87.750000,84.000000,87.000000,87.000000,26622000
2020-05-20,88.000000,88.500000,87.000000,88.000000,88.000000,16666600
2020-05-21,88.500000,88.500000,86.750000,87.250000,87.250000,12975400
2020-05-22,86.750000,86.750000,84.750000,85.500000,85.500000,12036200
2020-05-25,86.000000,87.500000,86.000000,87.000000,87.000000,5999300
2020-05-26,87.750000,89.250000,87.500000,88.250000,88.250000,13289000
2020-05-27,89.250000,91.750000,89.250000,90.500000,90.500000,26095900
2020-05-28,94.250000,96.250000,94.250000,96.000000,96.000000,38821500
2020-05-29,95.000000,96.000000,94.000000,96.000000,96.000000,21773100
2020-06-01,97.000000,99.500000,96.750000,97.750000,97.750000,20529200
2020-06-02,99.000000,100.500000,98.500000,100.000000,100.000000,22900800
2020-06-04,105.000000,115.000000,104.500000,115.000000,115.000000,53256900
2020-06-05,119.000000,120.000000,115.000000,117.000000,117.000000,33996600
2020-06-08,117.500000,117.500000,112.500000,114.000000,114.000000,19463100
2020-06-09,114.000000,118.500000,111.000000,113.000000,113.000000,26018000
2020-06-10,114.500000,117.000000,114.000000,116.500000,116.500000,23181600
2020-06-11,114.500000,115.500000,110.500000,112.000000,112.000000,19658200
2020-06-12,107.500000,109.000000,107.000000,107.500000,107.500000,20000700
